OccuranceID,Species,Latitude,Longitude,ChecklistID,Date.observed,Year,Month,Day,Start.time,End.time
3734,Danaus plexippus,43.5867,-79.755,1612,2012-05-04,2012,5,4,11:15,12:15
3746,Danaus plexippus,43.550124,-79.655275,1615,2012-05-04,2012,5,4,07:30,11:40
3791,Danaus plexippus,43.853261,-78.897338,1636,2012-05-04,2012,5,4,17:21,18:50
3809,Danaus plexippus,43.6129,-79.38401,1638,2012-05-04,2012,5,4,13:00,19:00
3818,Danaus plexippus,42.828682,-79.883655,1639,2012-05-04,2012,5,4,06:20,11:47
3874,Danaus plexippus,44.053515,-79.467181,1661,2012-05-05,2012,5,5,14:13,14:25
3896,Danaus plexippus,43.61657,-79.38219,1668,2012-05-05,2012,5,5,08:00,16:00
3910,Danaus plexippus,43.678727,-79.349595,1674,2012-05-05,2012,5,5,12:00,15:30
3913,Danaus plexippus,42.564604,-81.683876,1676,2012-05-05,2012,5,5,08:05,09:05
3954,Danaus plexippus,43.550124,-79.655275,1690,2012-05-06,2012,5,6,13:30,15:00
4011,Danaus plexippus,44.053515,-79.467181,1702,2012-05-06,2012,5,6,12:04,13:00
4328,Danaus plexippus,44.006928,-77.124043,1846,2012-05-07,2012,5,7,14:45,16:00
4393,Danaus plexippus,42.041515,-82.515071,1871,2012-05-08,2012,5,8,14:00,16:00
4470,Danaus plexippus,42.09988,-82.492049,1899,2012-05-02,2012,5,2,13:30,17:00
4475,Danaus plexippus,42.09988,-82.492049,1900,2012-05-05,2012,5,5,09:30,10:00
4557,Danaus plexippus,43.499234,-80.378622,1946,2012-05-02,2012,5,2,15:05,15:05
4671,Danaus plexippus,43.777395,-79.366117,1973,2012-05-09,2012,5,9,13:00,14:00
4673,Danaus plexippus,49.62625,-96.663989,1974,2012-05-12,2012,5,12,14:12,14:15
4704,Danaus plexippus,42.580554,-80.382887,1991,2012-05-12,2012,5,12,10:00,14:00
4858,Danaus plexippus,44.306683,-78.355436,2032,2012-05-12,2012,5,12,15:00,15:15
4899,Danaus plexippus,43.72348,-79.355096,2040,2012-05-12,2012,5,12,08:00,13:00
4901,Danaus plexippus,45.928652,-83.115167,2041,2012-05-12,2012,5,12,13:00,13:30
4907,Danaus plexippus,45.967309,-81.933407,2042,2012-05-13,2012,5,13,09:00,09:40
4910,Danaus plexippus,45.559231,-82.015504,2043,2012-05-13,2012,5,13,12:00,12:30
4978,Danaus plexippus,42.565224,-81.669435,2056,2012-05-12,2012,5,12,17:20,17:45
4992,Danaus plexippus,42.633143,-81.82762,2057,2012-05-13,2012,5,13,15:15,15:45
5004,Danaus plexippus,42.647412,-81.828221,2058,2012-05-13,2012,5,13,15:50,16:25
5048,Danaus plexippus,43.931262,-76.992134,2067,2012-05-11,2012,5,11,13:00,14:00
5110,Danaus plexippus,45.040019,-79.319891,2078,2012-05-15,2012,5,15,14:00,14:01
5233,Danaus plexippus,44.56719,-76.324072,2122,2012-05-16,2012,5,16,05:05,06:05
5299,Danaus plexippus,42.09988,-82.492049,2134,2012-05-12,2012,5,12,09:05,10:05
5303,Danaus plexippus,42.09988,-82.492049,2135,2012-05-14,2012,5,14,09:05,10:05
5351,Danaus plexippus,43.171147,-81.919524,2151,2012-05-17,2012,5,17,08:30,14:00
5383,Danaus plexippus,49.62625,-96.663989,2160,2012-05-18,2012,5,18,09:03,10:06
5390,Danaus plexippus,50.064802,-97.440995,2165,2012-05-17,2012,5,17,13:00,14:00
5391,Danaus plexippus,49.898744,-97.176358,2166,2012-05-18,2012,5,18,14:00,14:20
5475,Danaus plexippus,43.99093,-77.05355,2195,2012-05-20,2012,5,20,09:00,10:00
5488,Danaus plexippus,44.22983,-79.05177,2198,2012-05-19,2012,5,19,16:30,16:50
5531,Danaus plexippus,43.971883,-78.62811,2208,2012-05-20,2012,5,20,14:55,15:40
5586,Danaus plexippus,44.891821,-76.112842,2224,2012-05-20,2012,5,20,10:00,12:00
5596,Danaus plexippus,44.891578,-76.114472,2225,2012-05-20,2012,5,20,15:00,16:00
5690,Danaus plexippus,44.062271,-78.836259,2243,2012-05-21,2012,5,21,16:05,16:26
5715,Danaus plexippus,48.6291,-79.4648,2255,2012-05-21,2012,5,21,08:05,09:05
5727,Danaus plexippus,44.896767,-76.10875,2257,2012-05-21,2012,5,21,11:00,13:00
5743,Danaus plexippus,43.416182,-80.415405,2264,2012-05-21,2012,5,21,09:00,13:30
5793,Danaus plexippus,43.472797,-80.556039,2299,2012-05-14,2012,5,14,17:30,18:30
5827,Danaus plexippus,44.894578,-76.109208,2321,2012-05-22,2012,5,22,14:01,14:20
5841,Danaus plexippus,49.874896,-97.052526,2330,2012-05-22,2012,5,22,11:30,14:30
5846,Danaus plexippus,44.893037,-76.109666,2331,2012-05-23,2012,5,23,13:00,14:00
5879,Danaus plexippus,41.968127,-82.533814,2338,2012-05-11,2012,5,11,11:00,15:00
5952,Danaus plexippus,48.3605,-79.0034,2360,2012-05-23,2012,5,23,07:05,08:05
5956,Danaus plexippus,44.891821,-76.112927,2361,2012-05-24,2012,5,24,08:00,09:50
6091,Danaus plexippus,45.574989,-78.507732,2379,2012-05-21,2012,5,21,14:00,16:00
6194,Danaus plexippus,44.643051,-76.335242,2390,2012-05-24,2012,5,24,02:05,03:05
6227,Danaus plexippus,42.09988,-82.492049,2404,2012-05-19,2012,5,19,05:05,06:05
6242,Danaus plexippus,42.09988,-82.492049,2408,2012-05-24,2012,5,24,05:05,06:05
6279,Danaus plexippus,44.893281,-76.111382,2415,2012-05-25,2012,5,25,15:00,16:30
6341,Danaus plexippus,44.895915,-76.105603,2439,2012-05-26,2012,5,26,11:00,13:00
6363,Danaus plexippus,44.891233,-76.115087,2441,2012-05-26,2012,5,26,15:00,16:00
6447,Danaus plexippus,45.494258,-76.083842,2468,2012-05-26,2012,5,26,13:30,15:30
6455,Danaus plexippus,43.990466,-77.044406,2469,2012-05-27,2012,5,27,08:30,10:30
6590,Danaus plexippus,49.886155,-97.052546,2507,2012-05-26,2012,5,26,11:05,12:05
6661,Danaus plexippus,48.36237,-89.368662,2525,2012-05-28,2012,5,28,18:30,19:00
6663,Danaus plexippus,50.738457,-103.567265,2527,2012-05-26,2012,5,26,11:00,16:00
6671,Danaus plexippus,43.4583,-80.5756,2533,2012-05-18,2012,5,18,08:05,09:05
6672,Danaus plexippus,43.4583,-80.5756,2534,2012-05-20,2012,5,20,08:05,09:05
6674,Danaus plexippus,43.4583,-80.5756,2534,2012-05-20,2012,5,20,08:05,09:05
6759,Danaus plexippus,45.357277,-75.856122,2556,2012-05-29,2012,5,29,10:30,12:15
6823,Danaus plexippus,41.955602,-82.518815,2583,2012-05-13,2012,5,13,06:00,12:00
6879,Danaus plexippus,45.46039,-75.99938,2597,2012-05-30,2012,5,30,10:30,11:15
6893,Danaus plexippus,45.46136,-76.00385,2599,2012-05-30,2012,5,30,11:20,11:50
6963,Danaus plexippus,45.31456,-75.862688,2607,2012-05-29,2012,5,29,11:05,12:05
6979,Danaus plexippus,45.949663,-78.042916,2609,2012-05-30,2012,5,30,11:05,12:05
7005,Danaus plexippus,45.519068,-75.912373,2618,2012-05-28,2012,5,28,10:30,17:00
7006,Danaus plexippus,45.519068,-75.912373,2490,2012-05-26,2012,5,26,13:00,17:00
7029,Danaus plexippus,45.315707,-75.864448,2620,2012-05-31,2012,5,31,11:00,12:00
7066,Danaus plexippus,45.41195,-75.665378,2639,2012-05-31,2012,5,31,12:20,13:20
7088,Danaus plexippus,45.316476,-75.812305,2641,2012-05-31,2012,5,31,15:00,15:15
7096,Danaus plexippus,45.969233,-77.843961,2642,2012-05-30,2012,5,30,14:20,14:50
7104,Danaus plexippus,45.911695,-77.584495,2643,2012-05-30,2012,5,30,15:15,16:00
7107,Danaus plexippus,45.4549,-75.67433,2644,2012-05-31,2012,5,31,10:00,10:30
7127,Danaus plexippus,44.890686,-76.112298,2649,2012-05-31,2012,5,31,14:30,15:45
7167,Danaus plexippus,45.314967,-75.867645,2658,2012-05-30,2012,5,30,10:15,12:45
7184,Danaus plexippus,43.550124,-79.655275,2659,2012-05-30,2012,5,30,11:00,13:30
7209,Danaus plexippus,44.890301,-76.114301,2670,2012-06-02,2012,6,2,15:00,16:00
7223,Danaus plexippus,45.459405,-75.591302,2679,2012-06-03,2012,6,3,14:15,14:15
7231,Danaus plexippus,45.601969,-72.988155,2688,2012-05-30,2012,5,30,10:06,11:06
7261,Danaus plexippus,44.888375,-76.110581,2699,2012-06-03,2012,6,3,15:00,16:30
7280,Danaus plexippus,44.523782,-76.392558,2711,2012-06-05,2012,6,5,10:06,11:06
7316,Danaus plexippus,45.073653,-75.817679,2723,2012-06-05,2012,6,5,10:00,12:00
7344,Danaus plexippus,44.643051,-76.335242,2732,2012-06-05,2012,6,5,04:06,05:06
7364,Danaus plexippus,43.550124,-79.655275,2739,2012-06-05,2012,6,5,13:30,15:00
7379,Danaus plexippus,44.887869,-76.110438,2747,2012-06-05,2012,6,5,14:30,15:45
7393,Danaus plexippus,44.767521,-76.938447,2749,2012-06-03,2012,6,3,13:00,13:45
7472,Danaus plexippus,45.261421,-76.14623,2753,2012-06-05,2012,6,5,15:30,16:30
7477,Danaus plexippus,45.299952,-81.624116,2759,2012-06-03,2012,6,3,09:55,13:50
7483,Danaus plexippus,43.798054,-79.110993,2760,2012-06-05,2012,6,5,10:20,12:00
7491,Danaus plexippus,42.624428,-80.72976,2762,2012-06-05,2012,6,5,09:00,12:00
7527,Danaus plexippus,42.624428,-80.72976,2765,2012-06-06,2012,6,6,05:06,06:06
7528,Danaus plexippus,45.429468,-75.982459,2766,2012-06-06,2012,6,6,13:00,13:30
7545,Danaus plexippus,45.294518,-75.8346,2767,2012-06-06,2012,6,6,10:00,12:30
7563,Danaus plexippus,53.545,-113.439,2771,2012-06-07,2012,6,7,08:30,08:40
7567,Danaus plexippus,45.4549,-75.67433,2772,2012-06-06,2012,6,6,12:00,13:00
7582,Danaus plexippus,49.917431,-97.122623,2777,2012-06-07,2012,6,7,13:30,13:45
7599,Danaus plexippus,45.312327,-76.04246,2779,2012-06-07,2012,6,7,05:06,06:06
7614,Danaus plexippus,45.395287,-75.725786,2783,2012-06-07,2012,6,7,12:00,14:00
7639,Danaus plexippus,44.042877,-78.862685,2787,2012-06-07,2012,6,7,09:00,10:30
7650,Danaus plexippus,44.045994,-78.740793,2788,2012-06-07,2012,6,7,10:50,11:15
7668,Danaus plexippus,44.101318,-78.728972,2791,2012-06-07,2012,6,7,11:50,13:00
7683,Danaus plexippus,53.539113,-113.550858,2798,2012-06-07,2012,6,7,08:06,09:06
7684,Danaus plexippus,53.53896,-113.541373,2799,2012-06-07,2012,6,7,14:00,15:00
7685,Danaus plexippus,53.487335,-113.621539,2800,2012-06-07,2012,6,7,16:00,18:00
7700,Danaus plexippus,53.499385,-113.517899,2807,2012-06-07,2012,6,7,17:00,19:00
7701,Danaus plexippus,45.29325,-75.839192,2764,2012-06-06,2012,6,6,10:45,13:00
7720,Danaus plexippus,43.550124,-79.655275,2809,2012-06-07,2012,6,7,12:30,14:00
7724,Danaus plexippus,53.458467,-111.869416,2811,2012-06-07,2012,6,7,17:25,17:40
7729,Danaus plexippus,53.498643,-112.067416,2812,2012-06-07,2012,6,7,12:00,14:00
7755,Danaus plexippus,44.818562,-81.064268,2826,2012-05-19,2012,5,19,07:45,08:00
7764,Danaus plexippus,43.9311,-78.975038,2830,2012-06-08,2012,6,8,08:30,08:50
7802,Danaus plexippus,44.56719,-76.324072,2837,2012-06-09,2012,6,9,04:06,05:06
7808,Danaus plexippus,53.545,-113.439,2838,2012-06-09,2012,6,9,14:30,15:30
7814,Danaus plexippus,45.41195,-75.665378,2839,2012-06-07,2012,6,7,12:20,13:20
7828,Danaus plexippus,50.408118,-104.595165,2846,2012-06-09,2012,6,9,12:00,12:15
7829,Danaus plexippus,50.420377,-104.6343,2847,2012-06-06,2012,6,6,17:45,17:55
7834,Danaus plexippus,50.450951,-104.65455,2848,2012-06-09,2012,6,9,09:11,11:01
7835,Danaus plexippus,50.438666,-104.614595,2849,2012-06-03,2012,6,3,08:00,09:20
7908,Danaus plexippus,45.290649,-75.736866,2877,2012-06-10,2012,6,10,18:50,18:51
7929,Danaus plexippus,45.304696,-75.857668,2883,2012-06-08,2012,6,8,14:45,16:15
7942,Danaus plexippus,45.620466,-77.388715,2885,2012-06-07,2012,6,7,11:30,14:00
7960,Danaus plexippus,45.655393,-77.510423,2887,2012-06-07,2012,6,7,14:20,14:50
7982,Danaus plexippus,45.951736,-76.073231,2889,2012-06-10,2012,6,10,10:45,12:30
8010,Danaus plexippus,46.001553,-76.071696,2890,2012-06-10,2012,6,10,12:30,16:30
8019,Danaus plexippus,50.433138,-104.562568,2897,2012-06-06,2012,6,6,01:06,02:06
8022,Danaus plexippus,53.066754,-114.074725,2898,2012-06-09,2012,6,9,14:20,14:40
8052,Danaus plexippus,45.320837,-75.736174,2906,2012-06-11,2012,6,11,03:06,04:06
8077,Danaus plexippus,45.084738,-75.482759,2909,2012-06-11,2012,6,11,12:15,14:45
8096,Danaus plexippus,45.100734,-75.42302,2910,2012-06-11,2012,6,11,14:30,15:30
8128,Danaus plexippus,44.043864,-77.958888,2915,2012-06-10,2012,6,10,11:45,12:20
8133,Danaus plexippus,44.145651,-77.945842,2916,2012-06-10,2012,6,10,13:15,13:25
8150,Danaus plexippus,45.150301,-81.590384,2925,2012-05-27,2012,5,27,09:06,10:06
8158,Danaus plexippus,45.112971,-81.50464,2927,2012-05-28,2012,5,28,09:06,10:06
8284,Danaus plexippus,45.296782,-75.829836,2949,2012-06-07,2012,6,7,10:00,11:45
8289,Danaus plexippus,45.402041,-75.758747,2950,2012-06-10,2012,6,10,11:25,11:35
8335,Danaus plexippus,45.053338,-75.574769,2959,2012-06-13,2012,6,13,13:05,13:40
8405,Danaus plexippus,44.898834,-76.101998,2970,2012-06-13,2012,6,13,13:00,14:00
8409,Danaus plexippus,44.88947,-76.11144,2972,2012-06-13,2012,6,13,14:01,15:30
8424,Danaus plexippus,43.550124,-79.655275,2971,2012-06-13,2012,6,13,13:30,16:30
8453,Danaus plexippus,42.624428,-80.72976,2980,2012-06-12,2012,6,12,15:00,16:00
8475,Danaus plexippus,45.429468,-75.982459,2992,2012-06-14,2012,6,14,08:30,08:45
8477,Danaus plexippus,45.115394,-75.574769,2994,2012-06-14,2012,6,14,13:03,13:07
8491,Danaus plexippus,45.08259,-75.30983,2998,2012-06-14,2012,6,14,13:30,14:00
8513,Danaus plexippus,44.905683,-76.018342,3001,2012-06-14,2012,6,14,09:00,10:30
8519,Danaus plexippus,44.899077,-76.102685,3002,2012-06-14,2012,6,14,11:00,13:30
8527,Danaus plexippus,44.885821,-76.107491,3003,2012-06-14,2012,6,14,14:15,15:30
8533,Danaus plexippus,49.917431,-97.122623,3004,2012-06-13,2012,6,13,15:30,16:30
8538,Danaus plexippus,45.561023,-73.557857,3005,2012-06-14,2012,6,14,13:30,14:00
8541,Danaus plexippus,44.898955,-76.102685,3006,2012-06-14,2012,6,14,18:30,19:30
8550,Danaus plexippus,53.554,-113.404,3007,2012-06-14,2012,6,14,15:00,16:10
8584,Danaus plexippus,45.508385,-75.912943,3011,2012-06-11,2012,6,11,13:00,13:30
8604,Danaus plexippus,45.530448,-75.986899,3012,2012-06-11,2012,6,11,13:30,13:45
8605,Danaus plexippus,50.334125,-97.253841,3013,2012-06-13,2012,6,13,03:06,04:06
8620,Danaus plexippus,54.03232,-115.72055,3016,2012-06-07,2012,6,7,14:00,18:00
8636,Danaus plexippus,44.909574,-76.211976,3019,2012-06-15,2012,6,15,09:00,12:00
8642,Danaus plexippus,44.899178,-76.102284,3020,2012-06-15,2012,6,15,12:30,13:30
8650,Danaus plexippus,44.8872,-76.106576,3021,2012-06-15,2012,6,15,15:00,16:00
8659,Danaus plexippus,45.429468,-75.982459,3023,2012-06-15,2012,6,15,08:45,09:15
8691,Danaus plexippus,53.500534,-112.035917,3053,2012-06-11,2012,6,11,15:30,16:30
8706,Danaus plexippus,48.5993,-78.685,3058,2012-06-11,2012,6,11,01:06,02:06
8711,Danaus plexippus,48.1841,-78.3384,3062,2012-06-16,2012,6,16,01:06,02:06
8712,Danaus plexippus,48.3604,-78.7155,3063,2012-06-16,2012,6,16,01:06,02:06
8713,Danaus plexippus,48.2335,-78.4244,3064,2012-06-16,2012,6,16,01:06,02:06
8714,Danaus plexippus,47.9642,-78.5804,3065,2012-06-16,2012,6,16,01:06,02:06
8715,Danaus plexippus,48.095,-79.1509,3066,2012-06-14,2012,6,14,02:06,03:06
8764,Danaus plexippus,44.133871,-78.009957,3075,2012-06-16,2012,6,16,14:00,14:25
8782,Danaus plexippus,44.13307,-78.065404,3077,2012-06-16,2012,6,16,14:40,15:45
8794,Danaus plexippus,44.027944,-78.542623,3078,2012-06-16,2012,6,16,16:20,17:15
8801,Danaus plexippus,44.899786,-76.101855,3079,2012-06-16,2012,6,16,13:00,14:00
8809,Danaus plexippus,44.888902,-76.108293,3080,2012-06-16,2012,6,16,14:30,15:30
8821,Danaus plexippus,44.108671,-78.249897,3083,2012-06-16,2012,6,16,10:00,16:00
8826,Danaus plexippus,44.566152,-76.393715,3084,2012-06-14,2012,6,14,08:06,09:06
8860,Danaus plexippus,44.294372,-79.047994,3090,2012-06-17,2012,6,17,08:40,09:20
8895,Danaus plexippus,45.38001,-75.157203,3097,2012-06-17,2012,6,17,02:06,03:06
8918,Danaus plexippus,45.331035,-76.367501,3099,2012-06-14,2012,6,14,03:06,04:06
8942,Danaus plexippus,44.899665,-76.10237,3107,2012-06-17,2012,6,17,12:00,13:00
8951,Danaus plexippus,44.890443,-76.114015,3108,2012-06-17,2012,6,17,14:01,15:00
8969,Danaus plexippus,45.290649,-75.736866,3126,2012-06-17,2012,6,17,19:15,19:25
8981,Danaus plexippus,53.071756,-114.078158,3128,2012-06-16,2012,6,16,14:40,15:20
8995,Danaus plexippus,53.498585,-112.067389,3130,2012-06-17,2012,6,17,11:00,13:00
9006,Danaus plexippus,44.257899,-76.586412,3135,2012-06-17,2012,6,17,10:06,11:06
9040,Danaus plexippus,44.905035,-76.021317,3139,2012-06-18,2012,6,18,08:00,09:50
9049,Danaus plexippus,44.886227,-76.104859,3140,2012-06-18,2012,6,18,14:00,15:00
9070,Danaus plexippus,45.2659988,-76.1466033,3141,2012-06-18,2012,6,18,05:06,06:06
9083,Danaus plexippus,45.246296,-76.142715,3142,2012-06-18,2012,6,18,05:06,06:06
9086,Danaus plexippus,53.567599,-112.067474,3144,2012-06-18,2012,6,18,11:00,12:00
9090,Danaus plexippus,51.2217,-114.6534,3147,2012-06-17,2012,6,17,11:06,12:06
9103,Danaus plexippus,43.387403,-80.145167,3149,2012-06-16,2012,6,16,09:30,12:00
9157,Danaus plexippus,44.899705,-76.101798,3167,2012-06-19,2012,6,19,12:30,13:30
9165,Danaus plexippus,44.890605,-76.110009,3169,2012-06-19,2012,6,19,14:00,15:30
9166,Danaus plexippus,53.501478,-112.058648,3171,2012-06-18,2012,6,18,14:00,15:00
9170,Danaus plexippus,46.8556,-71.26496,3170,2012-06-18,2012,6,18,11:30,11:55
9182,Danaus plexippus,43.679454,-79.310378,3181,2012-06-19,2012,6,19,15:56,15:57
9184,Danaus plexippus,53.539113,-113.550858,3183,2012-06-11,2012,6,11,12:30,12:31
9185,Danaus plexippus,53.539113,-113.550858,3184,2012-06-12,2012,6,12,12:00,13:00
9186,Danaus plexippus,53.525696,-113.529464,3185,2012-06-11,2012,6,11,13:05,13:06
9187,Danaus plexippus,53.515158,-113.525709,3186,2012-06-14,2012,6,14,16:05,16:06
9188,Danaus plexippus,53.525696,-113.529464,3187,2012-06-15,2012,6,15,12:30,12:35
9189,Danaus plexippus,52.428651,-113.77612,3188,2012-06-16,2012,6,16,13:30,13:35
9199,Danaus plexippus,44.900171,-76.250657,3193,2012-06-20,2012,6,20,09:00,11:00
9210,Danaus plexippus,44.88947,-76.110667,3194,2012-06-20,2012,6,20,14:15,15:30
9219,Danaus plexippus,43.853598,-78.965854,3195,2012-06-20,2012,6,20,17:00,17:55
9230,Danaus plexippus,43.550124,-79.655275,3196,2012-06-21,2012,6,21,10:30,11:30
9241,Danaus plexippus,43.335718,-80.102574,3200,2012-06-10,2012,6,10,09:06,10:06
9284,Danaus plexippus,44.899421,-76.102113,3211,2012-06-21,2012,6,21,07:30,08:20
9296,Danaus plexippus,44.887443,-76.106233,3212,2012-06-21,2012,6,21,14:15,15:30
9303,Danaus plexippus,53.3712,-112.6638,3215,2012-06-21,2012,6,21,07:06,08:06
9332,Danaus plexippus,43.550124,-79.655275,3223,2012-06-22,2012,6,22,11:00,15:30
9334,Danaus plexippus,45.429468,-75.982459,3224,2012-06-20,2012,6,20,18:00,18:30
9345,Danaus plexippus,42.09988,-82.492049,3226,2012-06-06,2012,6,6,05:06,06:06
9388,Danaus plexippus,53.3712,-112.6638,3240,2012-06-22,2012,6,22,18:00,18:00
9397,Danaus plexippus,44.90009,-76.100739,3241,2012-06-22,2012,6,22,09:00,12:00
9411,Danaus plexippus,44.888659,-76.108979,3242,2012-06-22,2012,6,22,14:00,15:30
9416,Danaus plexippus,45.251693,-76.01242,3243,2012-06-22,2012,6,22,09:06,10:06
9423,Danaus plexippus,45.270724,-76.034736,3244,2012-06-22,2012,6,22,09:06,10:06
9443,Danaus plexippus,45.260152,-76.045636,3245,2012-06-22,2012,6,22,09:06,10:06
9459,Danaus plexippus,45.24275,-76.048554,3246,2012-06-22,2012,6,22,09:06,10:06
9492,Danaus plexippus,44.07754,-78.712567,3259,2012-06-23,2012,6,23,07:25,07:35
9494,Danaus plexippus,53.536755,-113.515884,3260,2012-06-23,2012,6,23,15:00,15:15
9500,Danaus plexippus,43.853261,-78.897338,3261,2012-06-23,2012,6,23,10:15,10:25
9511,Danaus plexippus,43.971883,-78.62811,3262,2012-06-23,2012,6,23,14:55,15:20
9532,Danaus plexippus,44.027944,-78.542623,3263,2012-06-23,2012,6,23,15:45,16:30
9546,Danaus plexippus,44.899847,-76.101769,3267,2012-06-23,2012,6,23,09:00,13:00
9557,Danaus plexippus,44.886065,-76.104402,3268,2012-06-23,2012,6,23,14:00,15:45
9575,Danaus plexippus,44.643051,-76.335242,3270,2012-06-22,2012,6,22,08:06,09:06
9621,Danaus plexippus,45.437374,-75.993537,3274,2012-06-23,2012,6,23,11:06,12:06
9635,Danaus plexippus,45.317216,-75.810932,3278,2012-06-23,2012,6,23,16:00,17:00
9641,Danaus plexippus,45.321244,-75.81282,3279,2012-06-23,2012,6,23,17:00,17:30
9665,Danaus plexippus,43.9311,-78.975038,3282,2012-06-24,2012,6,24,08:15,09:55
9670,Danaus plexippus,50.423699,-104.585284,3283,2012-06-24,2012,6,24,09:25,11:45
9683,Danaus plexippus,45.533023,-75.994653,3285,2012-06-24,2012,6,24,08:30,12:50
9702,Danaus plexippus,43.685506,-79.365825,3287,2012-06-24,2012,6,24,09:00,12:00
9712,Danaus plexippus,45.663367,-76.103411,3288,2012-06-13,2012,6,13,10:00,12:00
9728,Danaus plexippus,45.5643967,-76.0925606,3289,2012-06-13,2012,6,13,13:00,14:00
9744,Danaus plexippus,45.530287,-75.986928,3290,2012-06-13,2012,6,13,15:00,15:30
9770,Danaus plexippus,44.28438,-76.508199,3291,2012-06-14,2012,6,14,12:00,15:00
9777,Danaus plexippus,44.219313,-77.241515,3292,2012-06-14,2012,6,14,16:00,16:15
9786,Danaus plexippus,44.900151,-76.101769,3293,2012-06-24,2012,6,24,09:00,12:00
9795,Danaus plexippus,44.889956,-76.107148,3294,2012-06-24,2012,6,24,14:00,15:30
9836,Danaus plexippus,41.915105,-82.508816,3298,2012-06-15,2012,6,15,13:30,14:15
9842,Danaus plexippus,41.931693,-82.513279,3299,2012-06-15,2012,6,15,14:30,14:45
9871,Danaus plexippus,41.986998,-82.514009,3304,2012-06-15,2012,6,15,16:15,16:30
9931,Danaus plexippus,43.223446,-81.918086,3312,2012-06-16,2012,6,16,13:30,14:30
9970,Danaus plexippus,42.732849,-80.330004,3315,2012-06-18,2012,6,18,11:45,12:30
9996,Danaus plexippus,42.681652,-80.477525,3317,2012-06-18,2012,6,18,15:15,15:30
10007,Danaus plexippus,42.645566,-80.553507,3318,2012-06-18,2012,6,18,16:15,17:00
10019,Danaus plexippus,43.664043,-79.507832,3319,2012-06-19,2012,6,19,10:00,10:45
10050,Danaus plexippus,44.12309,-77.82997,3321,2012-06-19,2012,6,19,15:15,16:45
10057,Danaus plexippus,45.405679,-75.524698,3322,2012-06-23,2012,6,23,11:15,14:15
10069,Danaus plexippus,45.39456,-75.511544,3323,2012-06-23,2012,6,23,10:00,11:00
10085,Danaus plexippus,45.367046,-75.235223,3324,2012-06-23,2012,6,23,14:45,16:15
10098,Danaus plexippus,45.304696,-75.857668,3325,2012-06-24,2012,6,24,10:00,12:00
10109,Danaus plexippus,45.315707,-75.864448,3326,2012-06-24,2012,6,24,12:00,12:30
10113,Danaus plexippus,53.518922,-113.497085,3329,2012-06-25,2012,6,25,12:15,12:16
10114,Danaus plexippus,51.16167,-114.3611,3330,2012-06-25,2012,6,25,14:15,14:30
10139,Danaus plexippus,53.701157,-113.645014,3342,2012-06-17,2012,6,17,09:06,10:06
10151,Danaus plexippus,45.429468,-75.982459,3346,2012-06-26,2012,6,26,10:00,10:30
10189,Danaus plexippus,44.883551,-76.106233,3352,2012-06-26,2012,6,26,14:15,15:30
10212,Danaus plexippus,44.899969,-76.101169,3360,2012-06-27,2012,6,27,13:00,14:00
10229,Danaus plexippus,44.882172,-76.102342,3361,2012-06-27,2012,6,27,14:00,15:30
10254,Danaus plexippus,44.356499,-77.107538,3364,2012-06-27,2012,6,27,06:06,07:06
10258,Danaus plexippus,45.309942,-76.635422,3365,2012-06-23,2012,6,23,13:00,14:00
10331,Danaus plexippus,53.33398,-117.84588,3385,2012-06-25,2012,6,25,12:06,13:06
10333,Danaus plexippus,43.677515,-79.307841,3387,2012-06-28,2012,6,28,12:51,12:53
10341,Danaus plexippus,45.384693,-75.706698,3388,2012-06-26,2012,6,26,12:00,14:00
10342,Danaus plexippus,43.4583,-80.5756,3389,2012-05-29,2012,5,29,05:06,06:06
10343,Danaus plexippus,43.4583,-80.5756,3390,2012-06-12,2012,6,12,05:06,06:06
10347,Danaus plexippus,43.4583,-80.5756,3391,2012-06-16,2012,6,16,05:06,06:06
10355,Danaus plexippus,43.4583,-80.5756,3393,2012-06-26,2012,6,26,05:06,06:06
10359,Danaus plexippus,43.4583,-80.5756,3394,2012-06-28,2012,6,28,06:06,07:06
10385,Danaus plexippus,44.883146,-76.101655,3397,2012-06-28,2012,6,28,14:30,15:45
10400,Danaus plexippus,43.853598,-78.965854,3402,2012-06-28,2012,6,28,17:25,18:15
10406,Danaus plexippus,53.481717,-112.06437,3403,2012-06-22,2012,6,22,16:00,18:00
10430,Danaus plexippus,44.87455,-76.233949,3415,2012-06-29,2012,6,29,09:00,11:00
10469,Danaus plexippus,45.262585,-76.048635,3420,2012-06-26,2012,6,26,12:00,13:00
10532,Danaus plexippus,45.530287,-75.986928,3424,2012-06-27,2012,6,27,15:00,16:30
10558,Danaus plexippus,45.367046,-75.235223,3426,2012-06-28,2012,6,28,11:00,12:45
10569,Danaus plexippus,45.504878,-75.492758,3427,2012-06-28,2012,6,28,13:45,15:15
10595,Danaus plexippus,45.530287,-75.986928,3428,2012-06-29,2012,6,29,10:30,12:00
10608,Danaus plexippus,44.891092,-76.103486,3429,2012-06-29,2012,6,29,14:30,15:30
10630,Danaus plexippus,45.640873,-76.149963,3432,2012-06-29,2012,6,29,15:00,15:30
10649,Danaus plexippus,45.552139,-76.046752,3433,2012-06-29,2012,6,29,16:00,17:00
